date,team,o:team,site,field goals attempted,field goals made,field goal %,free throws attempted,free throws made,free throw %,three pointers attempted,three pointers made,three point %,assists,blocks,rebounds,steals,turnovers,line,margin,ats outcome,total,ou margin,ou outcome,streak
20191206,Magic,Cavaliers,away,82,32,39.02439024390244,23,20,86.95652173913044,26,9,34.61538461538461,19,9,43,10,17,-4.0,6,1,210.5,-30.5,U,3
20191206,Celtics,Nuggets,home,82,44,53.65853658536586,8,7,87.5,35,13,37.142857142857146,21,5,37,5,15,-3.5,13,1,203.5,-0.5,U,2
20191206,Nuggets,Celtics,away,94,39,41.48936170212766,15,12,80.0,30,5,16.666666666666664,18,4,41,5,12,3.5,-13,0,203.5,-0.5,U,1
20191206,Heat,Wizards,home,86,42,48.837209302325576,24,18,75.0,28,10,35.714285714285715,28,7,50,6,12,-9.5,9,1,230.0,-15.0,U,-1
20191206,Wizards,Heat,away,91,39,42.857142857142854,14,13,92.85714285714286,39,12,30.76923076923077,29,4,39,6,11,9.5,-9,0,230.0,-15.0,U,1
20191206,Hornets,Nets,home,83,36,43.373493975903614,17,15,88.23529411764706,40,17,42.5,23,6,34,6,19,3.0,-7,0,217.5,-2.5,U,1
20191206,Nets,Hornets,away,88,42,47.72727272727273,15,12,80.0,38,15,39.473684210526315,35,5,49,12,16,-3.0,7,1,217.5,-2.5,U,1
20191206,Pistons,Pacers,home,87,39,44.827586206896555,26,19,73.07692307692307,25,11,44.0,21,5,51,7,17,1.5,7,1,211.0,-2.0,U,-1
20191206,Pacers,Pistons,away,83,38,45.78313253012048,20,16,80.0,24,9,37.5,24,9,33,8,11,-1.5,-7,0,211.0,-2.0,U,2
20191206,Spurs,Kings,home,96,41,42.70833333333333,17,12,70.58823529411765,32,11,34.375,25,5,52,10,17,-4.5,1,1,215.0,-6.0,U,1
20191206,Kings,Spurs,away,102,40,39.21568627450981,18,15,83.33333333333334,34,9,26.47058823529412,19,3,52,10,14,4.5,-1,0,215.0,-6.0,U,-2
20191206,Thunder,Timberwolves,home,88,49,55.68181818181818,40,36,90.0,18,5,27.77777777777778,19,9,39,8,10,-4.5,12,1,221.0,45.0,O,-1
20191206,Timberwolves,Thunder,away,96,50,52.083333333333336,20,14,70.0,38,13,34.21052631578947,25,2,36,8,13,4.5,-12,0,221.0,45.0,O,-2
20191206,Trailblazers,Lakers,home,86,39,45.348837209302324,29,25,86.20689655172413,34,10,29.411764705882355,20,4,34,9,15,5.0,-23,0,224.5,24.5,O,1
20191206,Lakers,Trailblazers,away,85,46,54.11764705882353,33,27,81.81818181818183,36,17,47.22222222222222,26,8,45,10,16,-5.0,23,1,224.5,24.5,O,2
20191207,Jazz,Grizzlies,home,80,45,56.25,18,17,94.44444444444444,34,19,55.88235294117647,32,0,41,8,22,-12.0,14,1,218.5,19.5,O,-3
20191207,Grizzlies,Jazz,away,81,43,53.086419753086425,25,16,64.0,35,10,28.57142857142857,23,3,28,15,14,12.0,-14,0,218.5,19.5,O,-2
20191207,Knicks,Pacers,home,96,39,40.625,21,15,71.42857142857143,31,10,32.25806451612903,24,6,52,11,11,5.5,-1,0,208.5,-1.5,U,-8
20191207,Pacers,Knicks,away,85,41,48.23529411764706,13,10,76.92307692307693,28,12,42.857142857142854,26,9,42,7,16,-5.5,1,1,208.5,-1.5,U,-1
20191207,Mavericks,Pelicans,home,86,46,53.48837209302325,31,25,80.64516129032258,38,13,34.21052631578947,25,4,55,8,12,-9.0,46,1,233.0,-19.0,U,4
20191207,Pelicans,Mavericks,away,89,32,35.95505617977528,21,17,80.95238095238095,32,3,9.375,17,2,34,4,14,9.0,-46,0,233.0,-19.0,U,-7
20191207,Rockets,Suns,home,91,41,45.05494505494506,30,22,73.33333333333333,40,11,27.500000000000004,21,7,51,10,15,-10.0,6,1,240.0,-16.0,U,1
20191207,Suns,Rockets,away,96,40,41.66666666666667,28,18,64.28571428571429,35,11,31.428571428571427,29,3,51,4,15,10.0,-6,0,240.0,-16.0,U,1
20191207,Seventysixers,Cavaliers,home,90,57,63.33333333333333,23,16,69.56521739130434,26,11,42.30769230769231,43,8,51,13,8,-12.0,47,1,213.0,22.0,O,-1
20191207,Cavaliers,Seventysixers,away,96,36,37.5,17,13,76.47058823529412,35,9,25.71428571428571,20,0,35,4,17,12.0,-47,0,213.0,22.0,O,-5
20191208,Heat,Bulls,home,77,32,41.55844155844156,44,35,79.54545454545455,35,11,31.428571428571427,20,2,43,9,17,-7.0,5,1,213.5,1.5,O,1
20191208,Bulls,Heat,away,80,35,43.75,27,22,81.48148148148148,36,13,36.11111111111111,20,1,39,8,14,7.0,-5,0,213.5,1.5,O,-1
20191208,Hornets,Hawks,home,90,36,40.0,29,24,82.75862068965517,31,11,35.483870967741936,22,3,44,8,11,-1.5,-15,0,225.0,4.0,O,-1
20191208,Hawks,Hornets,away,91,44,48.35164835164835,17,16,94.11764705882352,45,18,40.0,28,8,48,8,13,1.5,15,1,225.0,4.0,O,-1
20191208,Lakers,Timberwolves,home,94,55,58.51063829787234,20,18,90.0,31,14,45.16129032258064,32,1,41,9,10,-11.0,17,1,227.5,39.5,O,3
20191208,Timberwolves,Lakers,away,85,44,51.76470588235295,26,22,84.61538461538461,37,15,40.54054054054054,27,6,33,5,15,11.0,-17,0,227.5,39.5,O,-3
20191208,Mavericks,Kings,home,86,41,47.674418604651166,8,7,87.5,44,17,38.63636363636363,24,1,40,3,12,-7.5,-4,1,216.5,-0.5,U,5
20191208,Kings,Mavericks,away,85,44,51.76470588235295,11,9,81.81818181818183,34,13,38.23529411764706,24,1,35,7,8,7.5,4,0,216.5,-0.5,U,-3
20191208,Nets,Nuggets,home,87,40,45.97701149425287,23,18,78.26086956521739,28,7,25.0,25,1,48,5,11,3.0,3,0,212.5,-5.5,U,2
20191208,Nuggets,Nets,away,89,36,40.44943820224719,14,12,85.71428571428571,42,18,42.857142857142854,25,5,37,4,12,-3.0,-3,0,212.5,-5.5,U,-1
20191208,Seventysixers,Raptors,home,79,40,50.63291139240506,21,16,76.19047619047619,32,14,43.75,31,5,40,7,17,-3.0,6,1,213.0,1.0,O,1
20191208,Raptors,Seventysixers,away,88,38,43.18181818181818,20,17,85.0,33,11,33.33333333333333,21,4,42,12,17,3.0,-6,0,213.0,1.0,O,-2
20191208,Trailblazers,Thunder,home,100,36,36.0,18,15,83.33333333333334,33,9,27.27272727272727,16,8,51,7,8,-3.5,-12,0,222.5,-18.5,U,-1
20191208,Thunder,Trailblazers,away,85,35,41.17647058823529,34,27,79.41176470588235,32,11,34.375,12,2,54,7,10,3.5,12,1,222.5,-18.5,U,1
20191208,Wizards,Clippers,home,88,40,45.45454545454545,30,25,83.33333333333334,33,14,42.42424242424242,28,3,38,5,13,8.0,-16,0,237.5,16.5,O,-1
20191208,Clippers,Wizards,away,96,50,52.083333333333336,27,20,74.07407407407408,40,15,37.5,27,4,45,8,10,-8.0,16,1,237.5,16.5,O,-1
20191209,Bucks,Magic,home,92,43,46.73913043478261,15,8,53.333333333333336,41,16,39.02439024390244,30,4,54,7,14,-12.0,9,1,217.5,-6.5,U,14
20191209,Magic,Bucks,away,92,35,38.04347826086957,26,21,80.76923076923077,31,10,32.25806451612903,24,10,44,8,12,12.0,-9,0,217.5,-6.5,U,4
20191209,Bulls,Raptors,home,89,35,39.325842696629216,14,10,71.42857142857143,46,12,26.08695652173913,30,4,45,6,14,4.5,-1,0,214.0,-29.0,U,-2
20191209,Raptors,Bulls,away,90,34,37.77777777777778,26,18,69.23076923076923,29,7,24.137931034482758,19,9,54,8,15,-4.5,1,1,214.0,-29.0,U,-3
20191209,Celtics,Cavaliers,home,78,45,57.692307692307686,8,5,62.5,27,15,55.55555555555556,22,9,39,8,18,-14.0,22,1,214.5,-16.5,U,3
20191209,Cavaliers,Celtics,away,91,36,39.56043956043956,19,9,47.368421052631575,31,7,22.58064516129032,18,2,45,8,18,14.0,-22,0,214.5,-16.5,U,-6
20191209,Jazz,Thunder,home,89,36,40.44943820224719,12,10,83.33333333333334,31,8,25.806451612903224,19,0,48,7,14,-8.0,-14,0,206.5,-12.5,U,1
20191209,Thunder,Jazz,away,85,40,47.05882352941176,19,16,84.21052631578947,28,8,28.57142857142857,21,7,46,9,10,8.0,14,1,206.5,-12.5,U,2
20191209,Pacers,Clippers,home,96,34,35.41666666666667,28,21,75.0,35,10,28.57142857142857,16,3,55,7,13,0.0,-11,0,216.5,-7.5,U,1
20191209,Clippers,Pacers,away,98,40,40.816326530612244,27,20,74.07407407407408,32,10,31.25,19,5,57,7,10,0.0,11,1,216.5,-7.5,U,1
20191209,Pelicans,Pistons,home,91,40,43.956043956043956,22,15,68.18181818181817,38,8,21.052631578947366,24,2,46,6,12,0.0,-2,0,226.5,-18.5,U,-8
20191209,Pistons,Pelicans,away,85,36,42.35294117647059,27,22,81.48148148148148,35,11,31.428571428571427,15,3,46,6,18,0.0,2,1,226.5,-18.5,U,1
20191209,Rockets,Kings,home,84,41,48.80952380952381,23,19,82.6086956521739,50,17,34.0,25,6,51,4,19,-12.0,-1,1,227.5,9.5,O,2
20191209,Kings,Rockets,away,88,40,45.45454545454545,22,19,86.36363636363636,45,20,44.44444444444444,24,5,37,14,9,12.0,1,0,227.5,9.5,O,1
20191209,Suns,Timberwolves,home,95,47,49.473684210526315,19,15,78.94736842105263,40,16,40.0,31,5,42,5,9,-4.0,16,1,233.5,0.5,O,-1
20191209,Timberwolves,Suns,away,85,40,47.05882352941176,29,23,79.3103448275862,22,6,27.27272727272727,14,7,45,6,16,4.0,-16,0,233.5,0.5,O,-4
20191209,Warriors,Grizzlies,home,93,35,37.634408602150536,25,21,84.0,27,11,40.74074074074074,23,6,46,10,15,-3.0,-8,0,218.0,-6.0,U,1
20191209,Grizzlies,Warriors,away,82,41,50.0,17,13,76.47058823529412,40,15,37.5,29,6,42,13,18,3.0,8,1,218.0,-6.0,U,-3
20191210,Heat,Hawks,home,104,53,50.96153846153846,22,15,68.18181818181817,41,14,34.146341463414636,35,3,53,5,11,-8.5,14,1,218.5,37.5,O,2
20191210,Hawks,Heat,away,95,45,47.368421052631575,18,11,61.111111111111114,54,20,37.03703703703704,30,6,37,4,11,8.5,-14,0,218.5,37.5,O,1
20191210,Hornets,Wizards,home,85,38,44.70588235294118,28,22,78.57142857142857,41,16,39.02439024390244,22,4,48,4,13,1.5,7,1,229.0,-8.0,U,-2
20191210,Wizards,Hornets,away,90,38,42.22222222222222,25,20,80.0,35,11,31.428571428571427,27,7,45,7,10,-1.5,-7,0,229.0,-8.0,U,-2
20191210,Seventysixers,Nuggets,home,89,37,41.57303370786517,16,11,68.75,36,12,33.33333333333333,24,3,49,9,15,-5.0,5,1,206.0,-17.0,U,2
20191210,Nuggets,Seventysixers,away,85,37,43.529411764705884,12,11,91.66666666666666,27,7,25.925925925925924,29,9,38,12,13,5.0,-5,0,206.0,-17.0,U,-2
20191210,Trailblazers,Knicks,home,90,39,43.333333333333336,24,20,83.33333333333334,41,17,41.46341463414634,20,7,58,6,12,-9.0,28,1,219.0,-17.0,U,-2
20191210,Knicks,Trailblazers,away,91,32,35.16483516483517,26,16,61.53846153846154,38,7,18.421052631578945,16,3,47,5,11,9.0,-28,0,219.0,-17.0,U,-9
20191211,Bucks,Pelicans,home,93,50,53.76344086021505,9,8,88.88888888888889,39,19,48.717948717948715,27,2,43,13,14,-12.0,15,1,234.0,5.0,O,15
20191211,Pelicans,Bucks,away,88,39,44.31818181818182,22,18,81.81818181818183,45,16,35.55555555555556,29,5,42,8,21,12.0,-15,0,234.0,5.0,O,-9
20191211,Bulls,Hawks,home,94,54,57.446808510638306,19,17,89.47368421052632,24,11,45.83333333333333,32,7,42,15,13,-6.5,34,1,222.0,16.0,O,-3
20191211,Hawks,Bulls,away,83,35,42.168674698795186,26,19,73.07692307692307,38,13,34.21052631578947,26,5,41,7,23,6.5,-34,0,222.0,16.0,O,-1
20191211,Cavaliers,Rockets,home,89,46,51.68539325842697,8,5,62.5,32,13,40.625,29,4,36,8,15,11.0,-6,0,228.5,-2.5,U,-7
20191211,Rockets,Cavaliers,away,87,43,49.42528735632184,13,13,100.0,42,17,40.476190476190474,18,6,36,10,13,-11.0,6,1,228.5,-2.5,U,-1
20191211,Kings,Thunder,home,88,39,44.31818181818182,10,6,60.0,31,10,32.25806451612903,12,3,40,9,15,-1.5,1,1,208.0,-21.0,U,2
20191211,Thunder,Kings,away,79,34,43.037974683544306,18,12,66.66666666666666,33,13,39.39393939393939,24,8,44,8,16,1.5,-1,0,208.0,-21.0,U,3
20191211,Magic,Lakers,home,81,34,41.9753086419753,17,11,64.70588235294117,26,8,30.76923076923077,20,5,41,10,14,8.5,-9,0,211.0,-28.0,U,-1
20191211,Lakers,Magic,away,87,37,42.5287356321839,19,10,52.63157894736842,31,12,38.70967741935484,20,4,49,10,13,-8.5,9,1,211.0,-28.0,U,4
20191211,Nets,Hornets,home,88,38,43.18181818181818,33,22,66.66666666666666,38,10,26.31578947368421,20,3,52,5,12,-9.5,-5,1,217.0,4.0,O,3
20191211,Hornets,Nets,away,88,36,40.909090909090914,32,26,81.25,35,15,42.857142857142854,20,6,47,2,8,9.5,5,0,217.0,4.0,O,1
20191211,Pacers,Celtics,home,85,41,48.23529411764706,36,30,83.33333333333334,25,10,40.0,27,4,36,11,10,0.0,5,1,211.5,27.5,O,-1
20191211,Celtics,Pacers,away,87,43,49.42528735632184,22,17,77.27272727272727,36,14,38.88888888888889,25,4,44,6,15,0.0,-5,0,211.5,27.5,O,4
20191211,Raptors,Clippers,home,88,31,35.22727272727273,25,22,88.0,36,8,22.22222222222222,21,8,47,10,18,3.0,-20,0,220.0,-16.0,U,1
20191211,Clippers,Raptors,away,86,38,44.18604651162791,27,24,88.88888888888889,40,12,30.0,29,5,50,8,18,-3.0,20,1,220.0,-16.0,U,2
20191211,Suns,Grizzlies,home,93,37,39.784946236559136,30,25,83.33333333333334,34,9,26.47058823529412,29,4,44,6,12,-7.0,-7,0,230.5,-7.5,U,1
20191211,Grizzlies,Suns,away,86,42,48.837209302325576,26,21,80.76923076923077,24,10,41.66666666666667,23,4,55,8,18,7.0,7,0,230.5,-7.5,U,1
20191211,Timberwolves,Jazz,home,91,40,43.956043956043956,26,21,80.76923076923077,41,15,36.58536585365854,18,3,42,9,11,1.0,-11,0,223.0,20.0,O,-5
20191211,Jazz,Timberwolves,away,83,47,56.62650602409639,22,17,77.27272727272727,35,16,45.714285714285715,23,7,45,4,15,-1.0,11,1,223.0,20.0,O,-1
20191211,Warriors,Knicks,home,104,45,43.269230769230774,30,22,73.33333333333333,37,10,27.027027027027028,27,6,46,10,8,-5.0,-2,1,211.0,35.0,O,-1
20191211,Knicks,Warriors,away,90,43,47.77777777777778,34,26,76.47058823529412,29,12,41.37931034482759,25,7,58,5,18,5.0,2,0,211.0,35.0,O,-10
20191212,Celtics,Seventysixers,home,91,42,46.15384615384615,17,14,82.35294117647058,31,11,35.483870967741936,24,7,33,4,6,1.0,-6,0,212.0,12.0,O,-1
20191212,Seventysixers,Celtics,away,82,41,50.0,23,19,82.6086956521739,28,14,50.0,27,8,45,4,11,-1.0,6,1,212.0,12.0,O,3
20191212,Nuggets,Trailblazers,home,88,42,47.72727272727273,19,12,63.1578947368421,36,18,50.0,25,2,48,6,10,-7.5,15,1,214.5,-1.5,U,-3
20191212,Trailblazers,Nuggets,away,86,41,47.674418604651166,11,8,72.72727272727273,30,9,30.0,22,7,35,4,8,7.5,-15,0,214.5,-1.5,U,1
20191212,Pistons,Mavericks,home,89,40,44.9438202247191,23,16,69.56521739130434,42,15,35.714285714285715,23,2,34,8,7,7.5,-11,0,220.5,12.5,O,2
20191212,Mavericks,Pistons,away,88,45,51.13636363636363,23,16,69.56521739130434,44,16,36.36363636363637,25,5,52,4,11,-7.5,11,1,220.5,12.5,O,-1
20191212,Spurs,Cavaliers,home,86,42,48.837209302325576,25,20,80.0,16,5,31.25,19,7,36,11,12,-11.5,-8,1,220.5,5.5,O,2
20191212,Cavaliers,Spurs,away,96,44,45.83333333333333,20,14,70.0,45,15,33.33333333333333,22,3,50,6,18,11.5,8,0,220.5,5.5,O,-8
20191213,Bulls,Hornets,home,90,27,30.0,14,12,85.71428571428571,34,7,20.588235294117645,20,7,45,11,12,-6.5,-10,0,213.5,-57.5,U,1
20191213,Hornets,Bulls,away,79,30,37.9746835443038,21,17,80.95238095238095,31,6,19.35483870967742,21,5,60,9,20,6.5,10,1,213.5,-57.5,U,2
20191213,Grizzlies,Bucks,home,98,38,38.775510204081634,23,18,78.26086956521739,49,20,40.816326530612244,27,5,45,9,13,12.5,-13,0,229.0,12.0,O,2
20191213,Bucks,Grizzlies,away,87,44,50.57471264367817,33,28,84.84848484848484,30,11,36.666666666666664,22,3,55,4,17,-12.5,13,1,229.0,12.0,O,16
20191213,Hawks,Pacers,home,94,39,41.48936170212766,23,16,69.56521739130434,28,6,21.428571428571427,24,4,50,6,15,6.0,-10,0,222.5,-12.5,U,-2
20191213,Pacers,Hawks,away,92,46,50.0,15,11,73.33333333333333,22,7,31.818181818181817,28,0,46,7,14,-6.0,10,1,222.5,-12.5,U,1
20191213,Heat,Lakers,home,85,39,45.88235294117647,28,22,78.57142857142857,33,10,30.303030303030305,24,2,34,8,8,5.0,-3,0,214.0,9.0,O,3
20191213,Lakers,Heat,away,87,43,49.42528735632184,23,15,65.21739130434783,37,12,32.432432432432435,26,9,50,5,19,-5.0,3,1,214.0,9.0,O,5
20191213,Jazz,Warriors,home,79,37,46.835443037974684,31,24,77.41935483870968,38,16,42.10526315789473,22,3,43,5,13,-13.5,8,1,210.5,9.5,O,1
20191213,Warriors,Jazz,away,91,41,45.05494505494506,22,15,68.18181818181817,29,9,31.03448275862069,19,7,48,9,12,13.5,-8,0,210.5,9.5,O,-2
20191213,Kings,Knicks,home,83,39,46.98795180722892,8,6,75.0,39,17,43.58974358974359,19,3,41,0,13,-8.0,-2,1,208.0,-4.0,U,3
20191213,Knicks,Kings,away,95,44,46.31578947368421,10,6,60.0,30,9,30.0,24,3,48,7,8,8.0,2,0,208.0,-4.0,U,1
20191213,Magic,Rockets,home,91,40,43.956043956043956,16,12,75.0,37,15,40.54054054054054,24,6,37,3,6,6.5,-23,0,222.0,15.0,O,-2
20191213,Rockets,Magic,away,86,48,55.81395348837209,13,12,92.3076923076923,39,22,56.41025641025641,21,7,42,5,9,-6.5,23,1,222.0,15.0,O,1
20191213,Seventysixers,Pelicans,home,87,43,49.42528735632184,34,23,67.64705882352942,20,7,35.0,24,8,47,7,9,-7.5,7,1,223.0,2.0,O,4
20191213,Pelicans,Seventysixers,away,88,38,43.18181818181818,35,24,68.57142857142857,24,9,37.5,24,2,45,5,9,7.5,-7,0,223.0,2.0,O,-10
20191213,Timberwolves,Clippers,home,85,38,44.70588235294118,37,31,83.78378378378379,41,10,24.390243902439025,17,3,39,9,18,5.5,-7,0,233.0,8.0,O,-6
20191213,Clippers,Timberwolves,away,79,39,49.36708860759494,39,35,89.74358974358975,25,11,44.0,16,2,45,5,19,-5.5,7,1,233.0,8.0,O,3
20191214,Bucks,Cavaliers,home,85,46,54.11764705882353,26,19,73.07692307692307,37,14,37.83783783783784,26,6,41,12,12,-14.0,17,1,223.0,10.0,O,17
20191214,Cavaliers,Bucks,away,90,41,45.55555555555556,15,11,73.33333333333333,35,15,42.857142857142854,27,3,45,10,18,14.0,-17,0,223.0,10.0,O,1
20191214,Bulls,Clippers,home,85,40,47.05882352941176,18,15,83.33333333333334,31,14,45.16129032258064,21,9,50,12,17,3.5,3,0,216.5,-1.5,U,-1
20191214,Clippers,Bulls,away,80,35,43.75,36,26,72.22222222222221,22,10,45.45454545454545,20,4,40,9,15,-3.5,-3,1,216.5,-1.5,U,4
20191214,Grizzlies,Wizards,home,84,48,57.14285714285714,24,21,87.5,27,11,40.74074074074074,32,7,46,11,23,-1.0,17,1,237.0,2.0,O,-1
20191214,Wizards,Grizzlies,away,85,36,42.35294117647059,32,25,78.125,38,14,36.84210526315789,22,4,34,12,18,1.0,-17,0,237.0,2.0,O,-3
20191214,Mavericks,Heat,home,101,45,44.554455445544555,17,11,64.70588235294117,44,17,38.63636363636363,30,3,48,4,11,-7.5,-4,1,216.5,23.5,O,1
20191214,Heat,Mavericks,away,91,39,42.857142857142854,34,28,82.35294117647058,40,16,40.0,27,3,49,8,8,7.5,4,0,216.5,23.5,O,-1
20191214,Nuggets,Thunder,home,85,43,50.588235294117645,23,17,73.91304347826086,27,7,25.925925925925924,30,3,44,6,15,-6.5,8,1,204.5,7.5,O,1
20191214,Thunder,Nuggets,away,81,38,46.913580246913575,23,20,86.95652173913044,23,6,26.08695652173913,22,3,37,7,15,6.5,-8,0,204.5,7.5,O,-1
20191214,Raptors,Nets,home,98,38,38.775510204081634,25,20,80.0,40,14,35.0,21,10,51,10,11,-7.5,8,1,218.0,-6.0,U,-1
20191214,Nets,Raptors,away,101,39,38.613861386138616,17,12,70.58823529411765,46,12,26.08695652173913,24,7,59,4,20,7.5,-8,0,218.0,-6.0,U,-1
20191214,Rockets,Pistons,home,102,41,40.19607843137255,18,12,66.66666666666666,45,13,28.888888888888886,18,8,46,9,11,-6.0,-8,0,225.5,-3.5,U,2
20191214,Pistons,Rockets,away,92,41,44.565217391304344,25,21,84.0,37,12,32.432432432432435,27,6,55,6,14,6.0,8,1,225.5,-3.5,U,-1
20191214,Suns,Spurs,home,103,45,43.689320388349515,26,19,73.07692307692307,40,10,25.0,29,5,59,5,10,0.0,-2,0,227.0,13.0,O,-1
20191214,Spurs,Suns,away,106,44,41.509433962264154,34,25,73.52941176470588,30,8,26.666666666666668,23,9,62,6,11,0.0,2,1,227.0,13.0,O,-1
20191215,Hawks,Lakers,home,86,31,36.04651162790697,25,22,88.0,42,12,28.57142857142857,18,5,42,8,19,11.5,-5,0,226.0,-29.0,U,-3
20191215,Lakers,Hawks,away,84,36,42.857142857142854,33,24,72.72727272727273,31,5,16.129032258064516,21,9,56,14,22,-11.5,5,1,226.0,-29.0,U,6
20191215,Nets,Seventysixers,home,94,43,45.744680851063826,18,14,77.77777777777779,24,9,37.5,22,1,51,9,16,3.5,20,1,217.0,-19.0,U,-2
20191215,Seventysixers,Nets,away,86,37,43.02325581395349,17,10,58.82352941176471,26,5,19.230769230769234,19,13,38,9,16,-3.5,-20,0,217.0,-19.0,U,5
20191215,Nuggets,Knicks,home,94,44,46.808510638297875,19,13,68.42105263157895,28,10,35.714285714285715,27,6,48,5,9,-10.0,6,1,208.5,7.5,O,2
20191215,Knicks,Nuggets,away,94,44,46.808510638297875,10,9,90.0,32,8,25.0,20,2,47,9,11,10.0,-6,0,208.5,7.5,O,2
20191215,Pacers,Hornets,home,88,40,45.45454545454545,20,17,85.0,35,10,28.57142857142857,30,9,51,6,9,-11.5,22,1,210.0,-18.0,U,2
20191215,Hornets,Pacers,away,91,28,30.76923076923077,35,24,68.57142857142857,32,5,15.625,18,5,56,4,10,11.5,-22,0,210.0,-18.0,U,3
20191215,Pelicans,Magic,home,88,47,53.40909090909091,12,6,50.0,43,19,44.18604651162791,34,7,40,6,17,0.0,-11,0,218.0,31.0,O,-11
20191215,Magic,Pelicans,away,89,46,51.68539325842697,26,21,80.76923076923077,34,17,50.0,32,2,39,8,9,0.0,11,1,218.0,31.0,O,-3
20191215,Warriors,Kings,home,77,30,38.961038961038966,18,13,72.22222222222221,25,6,24.0,24,1,26,14,20,4.5,-21,0,210.0,-31.0,U,-3
20191215,Kings,Warriors,away,63,38,60.317460317460316,16,14,87.5,22,10,45.45454545454545,27,4,38,9,27,-4.5,21,1,210.0,-31.0,U,-1
20191216,Bucks,Mavericks,home,105,44,41.904761904761905,24,17,70.83333333333334,41,11,26.82926829268293,29,4,52,8,8,-10.5,-4,1,227.5,8.5,O,18
20191216,Mavericks,Bucks,away,88,41,46.590909090909086,27,22,81.48148148148148,41,16,39.02439024390244,27,6,52,5,14,10.5,4,0,227.5,8.5,O,-1
20191216,Grizzlies,Heat,home,86,42,48.837209302325576,30,21,70.0,36,13,36.11111111111111,28,6,45,4,15,3.0,7,1,218.0,11.0,O,1
20191216,Heat,Grizzlies,away,81,37,45.67901234567901,31,26,83.87096774193549,24,11,45.83333333333333,22,7,35,9,14,-3.0,-7,0,218.0,11.0,O,1
20191216,Pistons,Wizards,home,86,41,47.674418604651166,34,24,70.58823529411765,39,13,33.33333333333333,29,4,36,6,14,-4.5,-14,0,231.0,21.0,O,1
20191216,Wizards,Pistons,away,88,49,55.68181818181818,21,17,80.95238095238095,33,18,54.54545454545454,31,5,36,6,15,4.5,14,1,231.0,21.0,O,-4
20191216,Raptors,Cavaliers,home,89,52,58.42696629213483,17,13,76.47058823529412,32,16,50.0,31,2,41,7,7,-13.0,20,1,217.0,29.0,O,1
20191216,Cavaliers,Raptors,away,90,44,48.888888888888886,17,13,76.47058823529412,35,12,34.285714285714285,30,1,39,6,10,13.0,-20,0,217.0,29.0,O,-1
20191216,Rockets,Spurs,home,98,40,40.816326530612244,27,18,66.66666666666666,43,11,25.581395348837212,20,6,58,9,12,-9.5,2,1,231.5,-15.5,U,-1
20191216,Spurs,Rockets,away,92,39,42.391304347826086,20,17,85.0,33,12,36.36363636363637,23,4,54,5,18,9.5,-2,0,231.5,-15.5,U,1
20191216,Suns,Trailblazers,home,90,41,45.55555555555556,19,16,84.21052631578947,34,12,35.294117647058826,31,5,44,11,20,1.5,-1,0,227.0,-6.0,U,-2
20191216,Trailblazers,Suns,away,84,40,47.61904761904761,20,17,85.0,34,14,41.17647058823529,21,9,41,9,20,-1.5,1,1,227.0,-6.0,U,-1
20191216,Thunder,Bulls,home,69,35,50.72463768115942,28,23,82.14285714285714,34,16,47.05882352941176,21,6,42,8,26,-6.0,3,1,209.5,5.5,O,-2
20191216,Bulls,Thunder,away,87,43,49.42528735632184,13,11,84.61538461538461,31,9,29.03225806451613,27,6,31,17,13,6.0,-3,0,209.5,5.5,O,1
20191217,Clippers,Suns,home,89,45,50.56179775280899,22,16,72.72727272727273,32,14,43.75,23,4,44,14,15,-14.5,21,1,225.0,-6.0,U,-1
20191217,Suns,Clippers,away,102,41,40.19607843137255,10,7,70.0,35,10,28.57142857142857,30,3,50,11,19,14.5,-21,0,225.0,-6.0,U,-3
20191217,Hornets,Kings,home,81,39,48.148148148148145,27,19,70.37037037037037,30,13,43.333333333333336,26,8,51,5,16,4.5,8,1,208.0,4.0,O,-1
20191217,Kings,Hornets,away,92,38,41.30434782608695,13,12,92.3076923076923,40,14,35.0,23,5,33,10,10,-4.5,-8,0,208.0,4.0,O,1
20191217,Jazz,Magic,home,90,42,46.666666666666664,16,10,62.5,36,15,41.66666666666667,27,3,58,3,14,-6.5,7,1,208.0,3.0,O,2
20191217,Magic,Jazz,away,93,42,45.16129032258064,15,11,73.33333333333333,35,7,20.0,21,5,41,6,3,6.5,-7,0,208.0,3.0,O,1
20191217,Knicks,Hawks,home,95,53,55.78947368421052,31,24,77.41935483870968,28,13,46.42857142857143,30,6,55,7,11,-2.0,23,1,225.5,37.5,O,-1
20191217,Hawks,Knicks,away,99,45,45.45454545454545,20,15,75.0,43,15,34.883720930232556,20,3,36,7,10,2.0,-23,0,225.5,37.5,O,-4
20191217,Pacers,Lakers,home,85,41,48.23529411764706,20,13,65.0,25,10,40.0,22,6,43,9,12,2.0,3,1,211.0,-4.0,U,3
20191217,Lakers,Pacers,away,91,43,47.25274725274725,17,8,47.05882352941176,31,8,25.806451612903224,28,6,42,5,13,-2.0,-3,0,211.0,-4.0,U,7
20191217,Pelicans,Nets,home,108,37,34.25925925925926,24,16,66.66666666666666,40,11,27.500000000000004,20,9,59,3,8,2.5,-7,0,227.5,-18.5,U,-12
