date,team,o:team,site,field goals attempted,field goals made,field goal %,free throws attempted,free throws made,free throw %,three pointers attempted,three pointers made,three point %,assists,blocks,rebounds,steals,turnovers,line,margin,ats outcome,total,ou margin,ou outcome,streak
20191110,Trailblazers,Hawks,home,92.11111111111111,41.22222222222222,45.21636721243223,22.444444444444443,18.555555555555557,82.24106802126124,32.333333333333336,12.0,37.18937380702086,17.0,5.888888888888889,45.888888888888886,6.444444444444445,14.0,-9.0,11,1,227.5,9.5,O,-4
20191110,Knicks,Cavaliers,home,85.55555555555556,36.333333333333336,42.46035451518422,26.22222222222222,17.11111111111111,65.49863792589915,29.333333333333332,10.777777777777779,37.50254933947016,19.666666666666668,4.555555555555555,46.22222222222222,8.11111111111111,16.0,-2.0,-21,0,210.5,-15.5,U,1
20191110,Pacers,Magic,away,90.88888888888889,42.333333333333336,46.64602731907442,19.555555555555557,16.22222222222222,83.2117306561751,24.88888888888889,8.444444444444445,33.40478451589563,25.666666666666668,5.888888888888889,44.333333333333336,7.666666666666667,13.222222222222221,3.5,7,1,203.5,7.5,O,2
20191110,Hawks,Trailblazers,away,84.5,39.125,46.18500711123609,22.875,16.0,68.34134615384615,31.125,9.125,29.552511451230615,22.875,5.0,43.125,8.625,17.75,9.0,-11,0,227.5,9.5,O,-2
20191110,Bucks,Thunder,away,92.77777777777777,43.0,46.401350193318024,26.444444444444443,18.666666666666668,69.15421724245253,43.55555555555556,15.11111111111111,34.766965558668836,23.666666666666668,6.333333333333333,52.111111111111114,7.222222222222222,13.777777777777779,-7.0,2,1,222.5,17.5,O,-1
20191110,Thunder,Bucks,home,84.22222222222223,38.44444444444444,45.82459802470537,24.444444444444443,18.22222222222222,74.83072764959574,29.444444444444443,10.88888888888889,36.53319229104253,20.77777777777778,4.777777777777778,45.44444444444444,7.333333333333333,15.11111111111111,7.0,-2,0,222.5,17.5,O,1
20191110,Cavaliers,Knicks,away,89.5,38.875,43.65894820839004,23.125,18.0,77.68252603903326,33.5,11.25,33.48518978188689,21.375,4.375,46.5,6.5,13.5,2.0,21,1,210.5,-15.5,U,1
20191110,Suns,Nets,home,86.875,40.625,46.73907366857948,25.25,20.375,80.23386591371005,33.5,12.5,37.02234891049443,27.0,3.75,43.25,7.875,16.125,-3.0,26,1,233.5,16.5,O,-1
20191110,Hornets,Seventysixers,away,86.33333333333333,38.44444444444444,44.57136863549106,23.666666666666668,16.88888888888889,72.17139271167405,33.888888888888886,12.0,34.584544323142765,23.88888888888889,4.0,43.111111111111114,6.555555555555555,17.666666666666668,13.5,-8,0,216.0,4.0,O,-2
20191110,Nuggets,Timberwolves,away,87.125,37.875,43.443407533570465,23.125,18.0,77.50118209677034,28.25,10.0,35.42927043266717,23.75,5.25,44.75,8.125,13.625,-1.0,2,1,217.0,-19.0,U,3
20191111,Timberwolves,Pistons,away,96.88888888888889,41.44444444444444,42.83030678774166,27.444444444444443,20.555555555555557,75.02712637993669,41.0,12.11111111111111,29.66477928738231,23.666666666666668,6.444444444444445,47.333333333333336,10.444444444444445,15.666666666666666,2.5,6,1,223.0,11.0,O,-1
20191111,Spurs,Grizzlies,home,90.66666666666667,41.55555555555556,45.84581827279805,26.11111111111111,20.444444444444443,79.01571396911962,26.11111111111111,9.0,34.583453583453576,23.444444444444443,5.666666666666667,49.55555555555556,5.888888888888889,15.222222222222221,-10.5,-4,1,223.5,-1.5,U,-1
20191111,Raptors,Clippers,away,86.44444444444444,40.22222222222222,46.742770969351426,23.88888888888889,20.333333333333332,84.90166860831604,36.44444444444444,14.444444444444445,40.21837423156144,25.11111111111111,5.111111111111111,47.0,7.666666666666667,16.444444444444443,10.5,-10,0,222.0,-36.0,U,3
20191111,Pistons,Timberwolves,home,83.1,39.4,47.57565565576649,24.2,18.6,78.70145609013674,28.0,11.1,40.366032919571936,24.4,5.1,42.2,6.5,16.8,-2.5,-6,0,223.0,11.0,O,-1
20191111,Grizzlies,Spurs,away,92.22222222222223,41.333333333333336,44.82341367402072,21.666666666666668,16.77777777777778,77.3118228495803,29.88888888888889,9.222222222222221,31.18904159349745,25.77777777777778,6.111111111111111,45.77777777777778,8.333333333333334,17.666666666666668,10.5,4,0,223.5,-1.5,U,-2
20191111,Rockets,Pelicans,away,92.0,40.44444444444444,43.76714259317778,29.88888888888889,23.11111111111111,76.71646196914689,47.333333333333336,16.11111111111111,33.950804339693235,24.0,5.555555555555555,46.666666666666664,8.11111111111111,16.11111111111111,-6.0,6,1,242.5,-4.5,U,3
20191111,Celtics,Mavericks,home,91.25,40.875,45.00813122219869,24.375,19.0,79.12831465044789,35.0,12.375,34.95952413050125,23.75,6.625,46.375,8.75,11.0,-3.5,10,1,220.0,2.0,O,7
20191111,Jazz,Warriors,away,79.22222222222223,36.111111111111114,45.504871414102894,24.333333333333332,18.0,72.78296783781272,28.666666666666668,10.777777777777779,37.034903147806375,19.333333333333332,3.6666666666666665,44.0,7.333333333333333,17.22222222222222,-8.0,14,1,213.0,17.0,O,2
20191111,Warriors,Jazz,home,90.8,39.4,43.5107831350456,26.0,22.9,87.91388987356729,31.0,10.4,33.62537462537462,24.3,3.8,44.4,7.5,14.4,8.0,-14,0,213.0,17.0,O,-3
20191111,Clippers,Raptors,home,87.0,40.666666666666664,47.080794121436476,28.11111111111111,22.22222222222222,79.47002827721782,29.22222222222222,9.88888888888889,33.076408164065946,21.22222222222222,5.333333333333333,46.44444444444444,6.888888888888889,15.444444444444445,-10.5,10,1,222.0,-36.0,U,1
20191111,Mavericks,Celtics,away,90.44444444444444,41.44444444444444,45.8438479241634,25.22222222222222,19.22222222222222,76.42341798882254,39.666666666666664,14.222222222222221,36.057695891947134,24.22222222222222,4.333333333333333,48.0,5.888888888888889,14.222222222222221,3.5,-10,0,220.0,2.0,O,1
20191111,Pelicans,Rockets,home,93.88888888888889,43.44444444444444,46.63322515506362,22.11111111111111,15.777777777777779,71.57798220298221,39.333333333333336,14.444444444444445,37.1101681637921,26.88888888888889,5.222222222222222,46.0,9.11111111111111,17.88888888888889,6.0,-6,0,242.5,-4.5,U,1
20191112,Pistons,Heat,away,83.45454545454545,39.36363636363637,47.32583116041467,24.272727272727273,18.727272727272727,78.81950553648795,28.363636363636363,11.545454545454545,41.24184810870176,24.454545454545453,5.090909090909091,41.90909090909091,6.7272727272727275,16.818181818181817,8.5,-9,0,216.5,8.5,O,-2
20191112,Lakers,Suns,away,89.77777777777777,41.666666666666664,46.330241757499806,21.0,15.88888888888889,75.5427564638091,29.666666666666668,9.222222222222221,30.817976080072853,25.11111111111111,7.888888888888889,46.55555555555556,8.333333333333334,14.777777777777779,-3.5,8,1,221.0,17.0,O,-1
20191112,Jazz,Nets,home,79.4,36.5,45.89265587763088,25.1,18.8,73.62967105403145,29.3,11.3,37.90284140445431,20.4,3.6,43.9,6.9,16.7,-6.5,5,1,220.0,13.0,O,3
20191112,Nuggets,Hawks,home,88.66666666666667,38.0,42.90679129496693,22.444444444444443,17.22222222222222,76.07948212523377,28.22222222222222,10.11111111111111,35.85776419411685,24.0,5.111111111111111,46.111111111111114,7.888888888888889,14.333333333333334,-10.0,-4,1,214.0,32.0,O,4
20191112,Thunder,Pacers,away,84.9,39.1,46.18719316728978,23.7,17.6,74.40647841404794,30.7,11.5,36.92749210955733,21.8,4.7,44.4,7.7,15.1,3.0,-26,0,210.0,-14.0,U,-1
20191112,Seventysixers,Cavaliers,home,88.66666666666667,41.333333333333336,46.494012338113606,24.22222222222222,17.77777777777778,72.34308538230106,30.0,10.555555555555555,35.67529985548093,26.0,5.888888888888889,47.666666666666664,10.444444444444445,18.0,-10.5,1,1,216.0,-21.0,U,1
20191112,Suns,Lakers,home,88.22222222222223,41.888888888888886,47.38198243043204,24.555555555555557,19.77777777777778,80.09092174785923,34.44444444444444,13.222222222222221,37.935209613561184,28.11111111111111,4.111111111111111,43.111111111111114,7.888888888888889,15.11111111111111,3.5,-8,0,221.0,17.0,O,1
20191112,Cavaliers,Seventysixers,away,88.66666666666667,38.55555555555556,43.68600274350118,24.0,19.11111111111111,79.08697655082526,32.888888888888886,10.88888888888889,32.939216314058186,21.22222222222222,4.111111111111111,46.333333333333336,7.0,13.555555555555555,10.5,-1,0,216.0,-21.0,U,2
20191112,Bulls,Knicks,home,91.0,38.9,42.92846282514517,23.1,16.7,73.03695965869879,34.8,10.9,31.15413752913753,23.0,4.4,42.5,9.6,13.6,-6.5,18,1,213.0,9.0,O,-1
20191112,Pacers,Thunder,home,91.0,42.9,47.1988158915148,18.1,15.0,82.89055759055759,24.4,8.5,34.564306064306066,26.2,5.6,44.3,7.5,12.8,-3.0,26,1,210.0,-14.0,U,3
20191112,Hawks,Nuggets,away,86.66666666666667,39.44444444444444,45.54051914161157,23.11111111111111,16.22222222222222,68.74786324786324,32.22222222222222,9.333333333333334,29.249928878058647,22.666666666666668,5.333333333333333,43.666666666666664,8.88888888888889,17.555555555555557,10.0,4,0,214.0,32.0,O,-3
20191112,Nets,Jazz,away,92.55555555555556,43.22222222222222,46.80955678098214,27.0,19.444444444444443,72.77507953978542,35.888888888888886,13.88888888888889,38.81937037815341,24.0,5.111111111111111,49.22222222222222,7.333333333333333,17.88888888888889,6.5,-5,0,220.0,13.0,O,-1
20191112,Heat,Pistons,home,85.22222222222223,39.22222222222222,45.987815963334576,27.666666666666668,20.11111111111111,71.90017357561217,33.22222222222222,12.555555555555555,38.038191236143795,25.0,6.0,44.888888888888886,10.0,16.666666666666668,-8.5,9,1,216.5,8.5,O,-1
20191112,Kings,Trailblazers,home,86.88888888888889,38.55555555555556,44.50650083008955,20.333333333333332,15.11111111111111,74.17389884383348,35.333333333333336,13.222222222222221,37.15337756301145,21.22222222222222,5.0,41.55555555555556,7.444444444444445,16.0,0.0,8,1,222.5,-16.5,U,1
20191112,Trailblazers,Kings,away,93.3,41.6,45.021653568112086,23.0,18.9,81.87410407627797,32.7,12.0,36.8037697596521,17.2,6.2,47.4,6.8,14.3,0.0,-8,0,222.5,-16.5,U,1
20191112,Knicks,Bulls,away,85.6,35.8,41.8189702264565,26.1,17.0,65.34877413330923,29.5,10.6,36.655520211974746,19.6,4.9,46.8,8.4,16.5,6.5,-18,0,213.0,9.0,O,-1
20191113,Magic,Seventysixers,home,88.3,37.0,42.016402001177426,19.5,15.4,77.10647297559312,30.8,8.7,27.282338093517183,21.9,7.3,46.9,8.4,12.8,-2.5,15,1,207.5,1.5,O,-1
20191113,Wizards,Celtics,away,94.375,42.75,45.38855932916857,18.875,15.625,79.48317181278642,35.875,12.25,34.15318525173619,25.75,5.0,43.75,6.5,15.625,8.0,-7,0,230.0,43.0,O,-2
20191113,Clippers,Rockets,away,87.5,40.0,46.068366883205876,28.3,22.2,78.85635878282937,29.9,9.7,31.99098956988157,21.6,5.5,48.4,7.1,15.8,3.0,-9,0,231.5,-36.5,U,2
20191113,Timberwolves,Spurs,home,96.1,41.8,43.6034558842484,26.6,20.0,75.41915058404828,40.3,12.4,31.110066064526432,23.8,6.4,47.1,10.1,15.7,-2.0,15,1,229.0,14.0,O,1
20191113,Raptors,Trailblazers,away,86.3,39.6,46.06849387241628,23.0,19.2,82.41150174748444,35.8,14.1,39.86320347507196,25.1,5.4,46.1,7.8,16.3,2.5,8,1,218.0,2.0,O,-1
20191113,Seventysixers,Magic,away,88.7,41.2,46.338993126774156,23.1,17.0,72.80108453637864,30.8,10.3,34.21303302782757,25.8,6.1,47.5,10.2,17.6,2.5,-15,0,207.5,1.5,O,2
20191113,Warriors,Lakers,away,91.0909090909091,39.90909090909091,43.90728834327163,24.90909090909091,21.545454545454547,85.11652326168455,31.0,10.363636363636363,33.501073706352294,24.181818181818183,3.6363636363636362,44.36363636363637,7.545454545454546,14.0,10.0,-26,0,218.5,-4.5,U,-4
20191113,Rockets,Clippers,home,91.3,40.8,44.5668989220953,30.1,23.0,75.9198157722322,46.7,15.7,33.48255317401659,23.2,5.6,46.7,8.2,16.2,-3.0,9,1,231.5,-36.5,U,4
20191113,Hornets,Grizzlies,home,86.1,38.4,44.63804129575148,23.5,16.8,72.22698071323391,33.8,12.2,35.36851413325273,23.7,3.7,41.9,6.8,17.2,-1.5,-2,0,221.5,14.5,O,-3
20191113,Celtics,Wizards,home,90.66666666666667,40.888888888888886,45.30438537580452,24.444444444444443,19.0,78.78072413373145,35.0,12.666666666666666,35.83703732235031,23.88888888888889,6.444444444444445,46.333333333333336,8.222222222222221,10.777777777777779,-8.0,7,1,230.0,43.0,O,8
20191113,Spurs,Timberwolves,away,90.6,41.6,45.927903112184914,25.2,19.7,78.76120139573706,26.5,9.3,35.125108225108214,24.0,5.5,48.8,5.7,15.0,2.0,-15,0,229.0,14.0,O,-2
20191113,Trailblazers,Raptors,home,91.81818181818181,40.90909090909091,44.94294362154228,23.636363636363637,19.272727272727273,81.40070067540422,32.45454545454545,11.636363636363637,35.88221493301706,17.0,6.090909090909091,46.72727272727273,6.545454545454546,14.545454545454545,-2.5,-8,0,218.0,2.0,O,-1
20191113,Grizzlies,Hornets,away,91.7,41.6,45.39854357098646,21.5,16.5,76.58064056462226,29.7,9.4,31.998708862719134,26.4,6.0,45.9,8.2,17.0,1.5,2,1,221.5,14.5,O,1
20191113,Lakers,Warriors,home,90.3,42.6,47.0656386343814,21.0,15.4,73.22657605552342,29.2,9.3,31.736178472065568,26.5,7.5,46.3,7.9,14.2,-10.0,26,1,218.5,-4.5,U,1
20191114,Hawks,Suns,away,86.3,39.9,46.28767204672752,24.2,16.8,68.34366515837104,32.4,9.9,30.736700696135138,23.4,5.3,43.8,8.1,17.2,8.0,-16,0,228.0,12.0,O,1
20191114,Mavericks,Knicks,away,90.3,41.0,45.41676650253358,25.5,19.4,76.28107618994028,39.9,13.9,35.07097392180005,24.0,4.4,47.8,5.5,13.4,-7.5,-3,1,214.5,-5.5,U,-1
20191114,Pelicans,Clippers,home,94.0,43.2,46.28569211324147,22.6,16.2,71.8275913900914,39.9,14.4,36.510262458524,26.8,5.0,46.0,9.0,17.7,3.5,5,1,235.0,24.0,O,-1
20191114,Suns,Hawks,home,88.5,42.0,47.36905891266356,23.8,19.1,79.72888839660271,34.8,13.5,38.35221496799454,28.5,4.1,42.7,7.4,14.7,-8.0,16,1,228.0,12.0,O,-1
20191114,Nets,Nuggets,away,92.3,43.0,46.68415665843948,26.8,19.6,73.89757158580689,36.0,13.6,37.91040631331104,23.5,5.4,48.6,7.1,17.7,8.0,-8,0,222.0,-28.0,U,-2
20191114,Clippers,Pelicans,away,88.45454545454545,39.81818181818182,45.4053799123764,27.0,20.818181818181817,76.2330534389358,30.181818181818183,9.727272727272727,31.83753872744055,21.181818181818183,5.2727272727272725,48.81818181818182,6.7272727272727275,15.545454545454545,-3.5,-5,0,235.0,24.0,O,-1
20191114,Heat,Cavaliers,away,84.4,39.4,46.71370969167644,27.6,20.2,72.48793399582874,33.1,12.7,38.609372112529414,25.9,5.5,44.6,9.6,16.9,-4.5,11,1,215.5,-10.5,U,1
20191114,Bucks,Bulls,home,91.8,43.4,47.42386577639586,25.6,18.4,71.12768440709617,42.0,14.7,35.21884043137338,24.0,6.1,51.7,7.4,14.6,-11.5,9,1,230.0,9.0,O,1
20191114,Nuggets,Nets,home,90.2,38.8,43.03918908854716,22.4,17.3,76.65335209452857,29.5,10.2,34.95491460397345,24.7,5.1,45.5,7.8,13.2,-8.0,8,1,222.0,-28.0,U,-1
20191114,Bulls,Bucks,away,90.0909090909091,39.09090909090909,43.62744656382445,23.818181818181817,17.363636363636363,73.43535922051797,34.63636363636363,11.181818181818182,32.17869251960161,22.90909090909091,4.181818181818182,42.81818181818182,9.545454545454545,14.090909090909092,11.5,-9,0,230.0,9.0,O,1
20191114,Cavaliers,Heat,home,88.4,38.5,43.73600712031385,23.6,18.8,79.17827889574274,31.7,10.3,32.02624706360474,20.4,3.7,46.2,7.3,13.5,4.5,-11,0,215.5,-10.5,U,-1
20191114,Knicks,Mavericks,home,85.81818181818181,35.81818181818182,41.73625392487781,26.545454545454547,17.272727272727273,65.27307912412276,29.727272727272727,10.545454545454545,36.164109283613406,20.272727272727273,4.545454545454546,46.0,8.727272727272727,16.636363636363637,7.5,3,0,214.5,-5.5,U,-2
20191115,Magic,Spurs,home,88.0909090909091,37.09090909090909,42.21364241121838,20.818181818181817,16.363636363636363,77.04866527192958,30.90909090909091,8.818181818181818,27.643034630470165,22.363636363636363,6.818181818181818,47.0,8.181818181818182,12.818181818181818,-3.0,2,1,212.0,8.0,O,1
20191115,Seventysixers,Thunder,away,88.9090909090909,41.09090909090909,46.122361383980504,22.181818181818183,16.272727272727273,72.47651041768687,30.727272727272727,10.090909090909092,33.52699972226749,25.727272727272727,6.0,47.45454545454545,9.727272727272727,17.363636363636363,-3.5,-8,0,214.0,32.0,O,-1
20191115,Hornets,Pistons,home,86.27272727272727,38.81818181818182,45.02218630192284,23.09090909090909,16.636363636363637,72.83792505030834,34.09090909090909,12.545454545454545,36.084398597797325,24.0,3.909090909090909,41.27272727272727,6.818181818181818,17.0,3.0,3,0,219.0,-4.0,U,-4
20191115,Spurs,Magic,away,90.54545454545455,41.81818181818182,46.19708363733982,25.545454545454547,20.0,78.81112352590516,25.636363636363637,8.727272727272727,33.5361946431465,24.0,5.363636363636363,48.36363636363637,5.545454545454546,14.636363636363637,3.0,-2,0,212.0,8.0,O,-3
20191115,Wizards,Timberwolves,away,94.55555555555556,43.55555555555556,46.1324231074091,19.77777777777778,16.333333333333332,79.70520622041921,35.111111111111114,12.11111111111111,34.57294627740535,26.0,4.888888888888889,42.888888888888886,6.333333333333333,14.777777777777779,5.5,21,1,241.0,12.0,O,-3
20191115,Celtics,Warriors,away,91.2,41.7,45.878113504890734,24.9,19.7,79.86816896173762,35.1,13.0,36.69777803455973,24.7,6.3,46.1,7.9,10.8,-7.5,5,1,222.5,-17.5,U,9
20191115,Timberwolves,Wizards,home,95.63636363636364,42.09090909090909,44.13500984482122,27.272727272727273,20.727272727272727,76.0494951833594,39.72727272727273,12.272727272727273,31.223054711066812,23.90909090909091,6.181818181818182,47.36363636363637,10.181818181818182,15.181818181818182,-5.5,-21,0,241.0,12.0,O,2
20191115,Lakers,Kings,home,90.18181818181819,43.09090909090909,47.689906419406995,20.727272727272727,15.363636363636363,74.14537217168797,28.363636363636363,9.272727272727273,32.94198042915052,26.90909090909091,7.363636363636363,46.72727272727273,7.909090909090909,14.636363636363637,-10.5,2,1,214.5,-18.5,U,2
20191115,Rockets,Pacers,home,90.81818181818181,40.09090909090909,44.00373474947352,29.818181818181817,22.90909090909091,76.42542174580032,46.27272727272727,15.545454545454545,33.46898773395447,22.181818181818183,5.636363636363637,47.27272727272727,8.090909090909092,15.636363636363637,-6.0,9,1,225.0,-12.0,U,5
20191115,Warriors,Celtics,home,90.91666666666667,39.583333333333336,43.61913416485293,24.25,20.833333333333332,84.39602867615201,31.333333333333332,10.25,32.85217470701341,24.583333333333332,3.9166666666666665,43.416666666666664,7.583333333333333,14.25,7.5,-5,0,222.5,-17.5,U,-5
20191115,Grizzlies,Jazz,home,91.54545454545455,42.18181818181818,46.119888094836185,20.363636363636363,15.545454545454545,75.67937021026266,30.181818181818183,10.090909090909092,33.50531974532908,26.90909090909091,5.909090909090909,45.81818181818182,8.272727272727273,17.454545454545453,7.0,1,0,214.5,-1.5,U,2
20191115,Kings,Lakers,away,86.8,38.5,44.474455398243386,20.9,15.6,74.44881665175782,35.0,13.0,36.87553980671031,21.5,5.0,42.0,7.6,15.8,10.5,-2,0,214.5,-18.5,U,2
20191115,Pistons,Hornets,away,83.0,38.916666666666664,47.014490529525425,25.333333333333332,19.25,77.88184403907792,29.416666666666668,11.833333333333334,40.85380792078149,24.666666666666668,5.416666666666667,41.083333333333336,6.916666666666667,16.75,-3.0,-3,0,219.0,-4.0,U,-3
20191115,Thunder,Seventysixers,home,84.54545454545455,38.18181818181818,45.24312734624547,23.727272727272727,17.90909090909091,75.59679855822539,30.181818181818183,11.0,35.75226555414303,21.545454545454547,4.636363636363637,44.0,7.818181818181818,15.181818181818182,3.5,8,1,214.0,32.0,O,-2
20191115,Jazz,Grizzlies,away,80.54545454545455,37.09090909090909,45.96960811009922,26.0,19.545454545454547,73.94905160756106,29.0,10.818181818181818,36.555030647406014,20.0,3.6363636363636362,44.09090909090909,6.909090909090909,16.181818181818183,-7.0,-1,1,214.5,-1.5,U,4
20191115,Pacers,Rockets,away,91.27272727272727,43.18181818181818,47.356757193446725,17.636363636363637,14.727272727272727,83.74666074666074,24.272727272727273,8.363636363636363,34.18889484106876,25.727272727272727,5.454545454545454,44.72727272727273,7.454545454545454,12.909090909090908,6.0,-9,0,225.0,-12.0,U,4
20191116,Raptors,Mavericks,away,86.81818181818181,39.81818181818182,46.030646603382394,22.454545454545453,18.90909090909091,83.475696775788,35.45454545454545,14.090909090909092,40.21654861370178,24.636363636363637,5.7272727272727275,46.45454545454545,7.454545454545454,15.909090909090908,4.5,-8,0,218.0,-6.0,U,1
20191116,Pelicans,Heat,away,94.36363636363636,43.54545454545455,46.43782770962582,23.181818181818183,16.545454545454547,71.56740283111758,39.36363636363637,14.727272727272727,38.003981914166204,26.727272727272727,5.0,46.54545454545455,9.181818181818182,17.454545454545453,7.0,-15,0,227.5,-24.5,U,1
20191116,Timberwolves,Rockets,home,95.08333333333333,42.083333333333336,44.3896766274157,27.416666666666668,20.75,75.74652001003348,39.5,12.166666666666666,31.098610962622057,24.083333333333332,6.083333333333333,47.0,9.833333333333334,15.583333333333334,-1.5,-20,0,231.5,-1.5,U,-1
20191116,Hawks,Clippers,away,86.72727272727273,39.90909090909091,46.07570585666538,24.727272727272727,17.454545454545453,69.40333196215549,32.27272727272727,9.727272727272727,30.288496234023146,23.545454545454547,5.2727272727272725,44.27272727272727,8.727272727272727,17.636363636363637,12.0,-49,0,227.5,23.5,O,-1
20191116,Heat,Pelicans,home,83.9090909090909,39.72727272727273,47.415225151236356,26.09090909090909,19.272727272727273,74.16258462430712,32.81818181818182,12.636363636363637,38.7357928295722,26.363636363636363,5.636363636363637,44.27272727272727,9.636363636363637,17.0,-7.0,15,1,227.5,-24.5,U,2
20191116,Clippers,Hawks,home,88.08333333333333,40.333333333333336,46.18509031650376,27.333333333333332,21.083333333333332,76.33191188891696,29.666666666666668,9.833333333333334,33.00385494459828,21.75,5.333333333333333,47.833333333333336,6.666666666666667,15.583333333333334,-12.0,49,1,227.5,23.5,O,-2
20191116,Bulls,Nets,home,90.33333333333333,39.0,43.396843937986034,23.916666666666668,17.666666666666668,74.31574595214147,35.333333333333336,11.75,32.98550690265807,23.083333333333332,3.9166666666666665,43.0,9.916666666666666,14.583333333333334,-1.5,-6,0,228.0,0.0,P,-1
20191116,Knicks,Hornets,home,86.5,36.333333333333336,41.98163701979047,25.25,16.583333333333332,66.65183768196103,29.75,10.75,36.761544621090074,20.25,4.333333333333333,46.583333333333336,8.5,16.5,-3.5,-1,1,212.0,-7.0,U,1
20191116,Mavericks,Raptors,home,89.72727272727273,40.54545454545455,45.18407344386169,26.0,19.727272727272727,76.09130093513632,39.54545454545455,13.363636363636363,33.90290558547479,23.727272727272727,4.636363636363637,47.45454545454545,5.7272727272727275,13.181818181818182,-4.5,8,1,218.0,-6.0,U,-2
20191116,Trailblazers,Spurs,away,92.16666666666667,40.666666666666664,44.4963094308582,23.0,18.75,81.3881422857872,33.75,12.083333333333334,35.84341924415453,17.583333333333332,6.166666666666667,46.416666666666664,6.25,14.333333333333334,1.0,5,1,227.0,10.0,O,-2
20191116,Hornets,Knicks,away,87.08333333333333,39.166666666666664,45.002976332318156,22.5,16.083333333333332,71.97643129611598,34.166666666666664,12.583333333333334,36.17260347655231,23.833333333333332,3.8333333333333335,41.25,7.083333333333333,16.416666666666668,3.5,1,0,212.0,-7.0,U,1
20191116,Bucks,Pacers,away,91.45454545454545,43.27272727272727,47.45144822647558,27.545454545454547,19.818181818181817,71.23793360026151,41.18181818181818,13.909090909090908,33.67002022686837,24.0,5.909090909090909,52.27272727272727,7.545454545454546,15.272727272727273,-7.5,19,1,223.0,-38.0,U,2
20191116,Spurs,Trailblazers,home,90.41666666666667,42.083333333333336,46.560809813628914,24.25,18.833333333333332,77.2435298987464,25.666666666666668,9.083333333333334,34.9081784228843,23.916666666666668,5.583333333333333,47.75,5.75,14.333333333333334,-1.0,-5,0,227.0,10.0,O,-4
20191116,Nets,Bulls,away,92.54545454545455,42.36363636363637,45.88511849331819,25.818181818181817,19.0,74.56597416891535,36.18181818181818,13.090909090909092,36.3778813374598,23.09090909090909,5.090909090909091,48.81818181818182,6.7272727272727275,16.727272727272727,1.5,6,1,228.0,0.0,P,-3
20191116,Pacers,Bucks,home,90.5,42.666666666666664,47.170523362285515,18.333333333333332,15.166666666666666,83.17802876136209,25.0,8.333333333333334,33.360022291181714,25.583333333333332,5.166666666666667,44.5,7.0,13.166666666666666,7.5,-19,0,223.0,-38.0,U,-1
20191116,Rockets,Timberwolves,away,90.66666666666667,39.75,43.707543370538,29.75,23.083333333333332,77.24054464629397,46.25,15.416666666666666,33.21613730684957,21.333333333333332,5.416666666666667,47.0,8.333333333333334,15.0,1.5,20,1,231.5,-1.5,U,6
20191117,Seventysixers,Cavaliers,away,89.0,41.416666666666664,46.445497935315466,22.166666666666668,16.166666666666668,72.11861939803114,30.833333333333332,10.416666666666666,34.37891641207853,25.583333333333332,5.5,47.083333333333336,9.416666666666666,17.083333333333332,-7.0,19,1,214.0,-5.0,U,-2
20191117,Cavaliers,Seventysixers,home,88.0909090909091,38.27272727272727,43.61027385269173,23.363636363636363,18.636363636363637,79.33956090089167,31.727272727272727,10.090909090909092,31.387497330549767,20.181818181818183,3.5454545454545454,45.72727272727273,7.909090909090909,13.909090909090908,7.0,-19,0,214.0,-5.0,U,-2
20191117,Lakers,Hawks,home,89.41666666666667,42.333333333333336,47.21368993795435,20.833333333333332,15.75,75.54234873313821,29.083333333333332,9.416666666666666,32.67429287086545,26.5,7.25,46.25,8.166666666666666,14.5,-14.5,21,1,221.5,1.5,O,3
20191117,Hawks,Lakers,away,87.0,39.416666666666664,45.38421185009142,25.75,18.25,69.70080204639028,31.583333333333332,9.416666666666666,29.847788214521216,23.166666666666668,5.666666666666667,43.75,8.916666666666666,17.75,14.5,-21,0,221.5,1.5,O,-2
20191117,Celtics,Kings,away,91.18181818181819,41.27272727272727,45.40367960984073,24.727272727272727,19.545454545454547,79.72205083478124,34.90909090909091,13.0,36.94288361268515,24.636363636363637,6.181818181818182,46.18181818181818,8.363636363636363,11.090909090909092,-2.5,-1,1,214.5,-15.5,U,10
20191117,Nuggets,Grizzlies,away,91.18181818181819,39.18181818181818,42.996922573746744,21.272727272727273,16.181818181818183,74.23032008593508,29.818181818181817,10.181818181818182,34.53201603116044,24.818181818181817,4.909090909090909,47.0,7.454545454545454,12.636363636363637,-6.5,17,1,215.0,30.0,O,1
20191117,Pelicans,Warriors,home,93.33333333333333,43.0,46.32817133544969,21.75,15.5,71.15900815074666,39.0,14.833333333333334,38.64650723084283,26.416666666666668,4.75,45.25,9.25,17.5,-4.5,8,1,226.5,-18.5,U,-1
20191117,Wizards,Magic,away,95.1,44.6,46.91918079666819,20.3,16.6,79.33468559837729,34.4,11.9,34.68708022109338,27.2,4.9,43.7,6.7,14.6,6.0,-4,0,225.0,21.0,O,1
20191117,Magic,Wizards,home,88.0,37.0,42.14411473901915,21.916666666666668,17.25,77.24559022475897,30.75,9.083333333333334,28.787724273333286,22.333333333333332,6.666666666666667,47.083333333333336,8.0,12.583333333333334,-6.0,4,1,225.0,21.0,O,2
